recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991670871294,-2.500534,0.059127808,6.2847137,0.031738285,-0.56640625,0.7963867,-0.16384935920257082,-36.40412687451258,65.51150747376998,0.79865986,-0.2619624,-0.17015222,0.5143598
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991682652294,-3.3550262,0.24223328,6.9561005,0.021972656,-0.5722656,0.81591797,-0.13243643704989708,-36.421481094537185,65.57555588032962,0.79837906,-0.26212937,-0.17015761,0.5147088
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991694433294,-3.2920837,0.79345703,7.2612762,0.0112304725,-0.5600586,0.81787103,-0.09161583444086083,-36.439899665049076,65.6462104722645,0.79807985,-0.26233622,-0.17011762,0.51508045
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991704668294,-2.9296875,0.9765625,7.627487,0.022949222,-0.5854492,0.82763666,0.007748767323721498,-36.474047422072644,65.8025160647362,0.79744583,-0.26278907,-0.16993757,0.5158905
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991714903294,-2.620697,0.9765625,7.3223114,0.032226566,-0.58203125,0.82763666,0.04824738565421951,-36.48727390788755,65.87385685426644,0.79715425,-0.2629577,-0.16987902,0.5162743
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991725138294,-2.5634766,0.79345703,6.6509247,0.025390629,-0.58496094,0.8310547,0.08685072703865707,-36.500065413450514,65.94152634716751,0.7968772,-0.26312032,-0.16982354,0.51663727
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991735462294,-2.3155212,0.61035156,6.2236786,0.020019535,-0.58447266,0.81787103,0.11634975093153273,-36.51001465212633,66.00251158812,0.7966231,-0.26323214,-0.16980341,0.5169787
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991745787294,-2.1972656,0.12207031,5.7353973,0.020996094,-0.5878906,0.81152344,0.14093380585252513,-36.5230187837799,66.05699395747304,0.7963839,-0.2633527,-0.16981646,0.5172814
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991756112294,-2.4414062,-0.30517578,4.880905,0.020996097,-0.5834961,0.8134765,0.1614402021150361,-36.53841293354641,66.10707202142581,0.796153,-0.26347798,-0.1698587,0.5175592
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991764846294,-2.5634766,-1.6479492,3.660202,0.008300785,-0.5888672,0.82226557,0.17607890777823298,-36.567293762441984,66.18275271578605,0.7957667,-0.26363236,-0.17006177,0.51800776
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991773582294,-2.500534,-1.7719269,3.5991669,0.01953125,-0.5864258,0.81591797,0.17486403730968594,-36.578794940670605,66.21646806415403,0.79558617,-0.26365662,-0.17019986,0.51822734
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991782318294,-2.746582,-2.5024414,3.7212372,0.00634766,-0.5839844,0.8305664,0.17265807790988486,-36.59144286834626,66.2524754542664,0.7953911,-0.26368088,-0.17035532,0.5184633
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991791054294,-2.2583008,-2.6245117,3.7212372,0.0029296912,-0.5839844,0.8242187,0.16885519936717738,-36.60265242704123,66.29047529347471,0.79518783,-0.2636849,-0.17051996,0.5187189
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991801434294,-2.3155212,-3.6621094,3.9043427,0.0034179725,-0.59716797,0.8188476,0.1610334282374682,-36.61434922405168,66.33094756505318,0.79496616,-0.26367033,-0.1707204,0.51900005
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991811814294,-2.4414062,-3.6621094,3.9653778,0.012207035,-0.5859375,0.8359375,0.14884271498775561,-36.62682370991339,66.37091746440564,0.79473835,-0.26364198,-0.17095351,0.5192865
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991822194294,-2.5615692,-3.9081573,4.5757294,0.0029296912,-0.578125,0.81445307,0.1387833682408626,-36.63718729951048,66.41683076188869,0.79449147,-0.26359966,-0.17117593,0.5196124
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991832508294,-2.5634766,-3.8452148,4.81987,0.020996097,-0.57470703,0.80957025,0.1337900129632956,-36.65168591686477,66.46852942244807,0.79421633,-0.2636002,-0.17139532,0.51996034
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991842824294,-2.6836395,-3.5419464,5.4302216,0.01171875,-0.58251953,0.793457,0.127930380126741,-36.66678367801061,66.52257335850948,0.79392767,-0.26359728,-0.17162885,0.5203255
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991853140294,-2.6226044,-3.419876,5.674362,0.0073242225,-0.5708008,0.8022461,0.1281146939177238,-36.68333711797627,66.5809352270788,0.79362494,-0.26362526,-0.1718371,0.52070427
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991860814294,-3.1108856,-2.565384,6.1016083,0.0146484375,-0.58496094,0.8032226,0.14195496449993258,-36.72197782763736,66.70290010706732,0.7930026,-0.2637725,-0.17219788,0.52145815
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991868490294,-3.1719208,-2.1343231,5.8574677,0.0092773475,-0.58691406,0.7973633,0.15222645461502093,-36.74334271516395,66.76372045325708,0.79269224,-0.26387554,-0.17236422,0.5218228
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991876166294,-3.2348633,-2.1972656,5.8574677,0.015136719,-0.58691406,0.81005853,0.16119464002284434,-36.76585860878337,66.82366150155657,0.7923811,-0.26398182,-0.17254296,0.5221824
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991883842294,-2.8057098,-2.1343231,5.4912567,0.033691406,-0.60302734,0.8120117,0.15968797394926296,-36.78877316526862,66.87289956867424,0.7921019,-0.2640591,-0.17277142,0.52249134
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991895679294,-2.8686523,-2.0141602,4.81987,0.033691406,-0.6015625,0.80615234,0.15336106115855963,-36.811905435543764,66.91396291847542,0.79185206,-0.26412806,-0.17301543,0.5227544
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991907516294,-2.866745,-1.4667511,3.660202,0.051757816,-0.59375,0.8188476,0.13807406392143592,-36.8334044104938,66.94011969781475,0.7916603,-0.26416725,-0.17327957,0.5229375
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991919353294,-2.746582,-1.0375977,2.3174286,0.03955078,-0.6152344,0.8291015,0.12132639653594787,-36.855783465037895,66.9539683294488,0.7915204,-0.26422438,-0.17352945,0.52303755
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991929881294,-2.2563934,-0.7953644,0.97465515,0.03710938,-0.6225586,0.8320312,0.10470268745638453,-36.877834933144264,66.95743382836456,0.79142874,-0.2642955,-0.17375301,0.5230661
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991940410294,-1.707077,-1.1577606,-0.24604797,0.03564453,-0.6015625,0.82812494,0.07439300914039866,-36.89424062351463,66.94481412087227,0.79140264,-0.26428956,-0.17400818,0.5230238
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991950939294,-1.5850067,-1.2836456,-1.5888214,0.040527344,-0.6015625,0.83154297,0.03617961453375762,-36.90656465134327,66.92140288025433,0.791423,-0.26423582,-0.17427437,0.5229314
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991961278294,-2.0751953,-3.479004,-3.1757355,0.033691406,-0.61572266,0.83154297,-0.0797971671225004,-36.93138329346877,66.84160892809271,0.7915531,-0.2639998,-0.17500472,0.52260983
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991971619294,-2.3155212,-4.4555664,-4.0302277,0.03173828,-0.61621094,0.8271484,-0.1572192947192982,-36.947964482466624,66.79037125828894,0.79162997,-0.26383972,-0.17549707,0.5224091
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991981960294,-2.6836395,-5.373001,-4.3964386,0.026367191,-0.61816406,0.81640625,-0.24569009339632986,-36.97261845129134,66.7353282925214,0.79168797,-0.26369137,-0.17609374,0.5221952
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606991991918294,-3.1089783,-6.4086914,-4.7016144,0.028320316,-0.62109375,0.8134765,-0.34068816853407063,-36.998545964916495,66.67831020433404,0.79174125,-0.26352566,-0.17673674,0.5219808
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992001877294,-3.1089783,-6.958008,-4.7016144,0.025878906,-0.6123047,0.8066406,-0.4452945969708548,-37.02740468435825,66.61757696640399,0.79178894,-0.26334283,-0.17745087,0.52175844
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992011836294,-3.7231445,-7.6293945,-4.579544,0.026367188,-0.6254883,0.82128906,-0.5530472756707515,-37.05992510207799,66.56069982207515,0.7918047,-0.2631657,-0.17821214,0.5215645
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992020629294,-4.211426,-8.117676,-3.358841,0.0107421875,-0.63671875,0.82031244,-0.7583830195310703,-37.135716866563136,66.47106304684849,0.7917139,-0.26289636,-0.179768,0.5213041
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992029422294,-4.211426,-7.873535,-2.565384,0.026855472,-0.6245117,0.81982416,-0.8533848820967347,-37.17384216017199,66.43639033132933,0.7916324,-0.26278293,-0.18051699,0.5212262
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992038215294,-4.514694,-7.1430206,-2.1381378,0.032714847,-0.6152344,0.8120117,-0.9426682785127336,-37.21295703868423,66.4051753983432,0.791541,-0.26269725,-0.18123865,0.5211578
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992047008294,-3.9634705,-7.080078,-1.2226105,0.030273438,-0.6230469,0.8291015,-1.0227946615095276,-37.247535594843114,66.38471307906104,0.79142517,-0.262605,-0.18190107,0.52114946
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992054968294,-3.5381317,-6.6547394,0.0,0.03955078,-0.6269531,0.83154297,-1.095661329668075,-37.273606364676,66.3742492375734,0.791295,-0.26247102,-0.18249775,0.521206
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992062928294,-3.0498505,-6.3495636,0.97465515,0.03466797,-0.6113281,0.8183593,-1.162897725989292,-37.29748686978599,66.37122416343483,0.79114467,-0.2623356,-0.1830626,0.52130425
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992070888294,-2.3784637,-5.5561066,1.4019012,0.046386722,-0.6245117,0.8261719,-1.2200773301452523,-37.31508522878594,66.37524233126575,0.790993,-0.26219106,-0.18354574,0.5214372
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992074869294,-1.8291473,-5.0678253,2.439499,0.03466797,-0.62402344,0.8125,-1.2603639143997087,-37.334018476376606,66.39334364004984,0.79080087,-0.26211,-0.18395042,0.52162683
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992078850294,-0.9765625,-4.5166016,2.9888153,0.06152344,-0.6230469,0.82275385,-1.3000424816933296,-37.34446208766395,66.41325954589605,0.79062146,-0.26196975,-0.18431675,0.5218398
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992088872294,-0.7305145,-3.7822723,3.1108856,0.045410156,-0.6166992,0.82275385,-1.3330535591628527,-37.346517549891935,66.43602886170467,0.7904597,-0.26179698,-0.18460578,0.52206933
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992098894294,0.0,-3.2958984,3.4770966,0.05908203,-0.6147461,0.83154297,-1.3556767509691303,-37.3439472558922,66.46466406293746,0.7902989,-0.2616299,-0.18481565,0.52232224
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992108916294,0.55122375,-2.565384,3.3550262,0.06640625,-0.6069336,0.8208008,-1.378066679950012,-37.33477167128786,66.48947607560568,0.79017156,-0.26142418,-0.18498535,0.52255774
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992125052294,0.7972717,-1.3427734,2.9277802,0.06738281,-0.6166992,0.8232421,-1.414201822390754,-37.31940013973158,66.52896321576209,0.7899698,-0.261089,-0.18525527,0.5229346
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992141186294,0.8544922,-0.4272461,2.2563934,0.056152344,-0.6074219,0.8256836,-1.4229890455326748,-37.30336494184674,66.54584370660363,0.7899169,-0.26091045,-0.18528204,0.5230942
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992157320294,0.7324219,-0.18310547,1.7681122,0.06054688,-0.6044922,0.8242187,-1.4294749533183162,-37.29186663204632,66.5572959077958,0.7898816,-0.26078263,-0.18530099,0.5232045
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992167500294,0.7324219,0.12207031,1.5850067,0.05712891,-0.61279297,0.8125,-1.436382956043498,-37.28178247842845,66.56340072328489,0.7898666,-0.26067132,-0.18531704,0.52327687
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992177680294,0.6122589,0.30708313,1.0356903,0.051757816,-0.59375,0.8183593,-1.4576283312231129,-37.27460561909418,66.55053689638373,0.7899082,-0.26054537,-0.18540189,0.5232469
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992187860294,0.30708313,0.7305145,0.3643036,0.03759766,-0.5991211,0.81640625,-1.4753141671309715,-37.26972646443323,66.53982113167956,0.7899401,-0.26044813,-0.18547745,0.52322024
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992195848294,0.30899048,0.79345703,0.24223328,0.037597656,-0.60595703,0.82226557,-1.4967826592357447,-37.25714148455361,66.52682382618966,0.7899948,-0.2602839,-0.18553922,0.52319753
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992203836294,0.6713867,0.5493164,0.7915497,0.040527347,-0.60839844,0.8183593,-1.5081136154308443,-37.25144742212616,66.51996578921351,0.79002136,-0.26020378,-0.18557611,0.5231842
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992211824294,0.49209595,-0.18310547,1.2187958,0.046386722,-0.59765625,0.8125,-1.5200134819404894,-37.24696747964261,66.51276217118489,0.7900457,-0.26013005,-0.18562162,0.52316797
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992219812294,0.30708313,-0.66947937,1.2798309,0.042968754,-0.6069336,0.7915039,-1.5275410748026486,-37.24106666031094,66.52104798516707,0.79000974,-0.26004133,-0.18566574,0.52325064
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992231354294,-0.12207031,-1.0986328,1.5850067,0.055664062,-0.59814453,0.7910156,-1.5411619715459133,-37.23834703295471,66.52868168031854,0.7899593,-0.2599479,-0.18576472,0.5233381
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992242896294,-0.79345703,-1.3427734,1.1577606,0.05126953,-0.61083984,0.790039,-1.5626769451521025,-37.24849327956474,66.53091733887557,0.78988993,-0.25991637,-0.1859638,0.52338773
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992254438294,-0.91362,-1.2836456,1.5850067,0.045898438,-0.61572266,0.80566406,-1.5821589570400416,-37.254697048003926,66.5361462455338,0.7898196,-0.25986192,-0.18613788,0.5234591
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992262136294,-1.3408661,-1.2226105,0.97465515,0.0703125,-0.6074219,0.8129882,-1.603029332954682,-37.25905717332155,66.53620709301805,0.78977495,-0.2597967,-0.1863015,0.52350056
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992269832294,-1.4648438,-0.18310547,0.85258484,0.0546875,-0.5966797,0.8291015,-1.6226416100745327,-37.26729996939941,66.53330913481803,0.78973657,-0.259769,-0.18646722,0.52351326
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992277528294,-1.5239716,0.54740906,0.3643036,0.041503906,-0.60595703,0.80126953,-1.6364427611442363,-37.27051537241703,66.52641294066726,0.7897379,-0.25973946,-0.18656117,0.5234924
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992285224294,-1.2817383,0.7324219,0.24223328,0.05664063,-0.61035156,0.8134765,-1.6447608286586235,-37.28087796575502,66.51885359598732,0.78973407,-0.25978565,-0.18664801,0.52344435
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992295491294,-1.4648438,1.0375977,-0.062942505,0.059570312,-0.6166992,0.82128906,-1.6514889632372178,-37.288346902725706,66.50941265115148,0.7897483,-0.2598221,-0.18670659,0.52338386
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992305758294,-1.7700195,0.91552734,-0.12397766,0.047363285,-0.61035156,0.8295898,-1.6628100369068477,-37.29775622292613,66.4965952110284,0.78976583,-0.25985655,-0.18679789,0.52330774
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992316025294,-1.2187958,0.85258484,0.059127808,0.051269535,-0.61035156,0.8256836,-1.6680800653873775,-37.30288961862638,66.48855738748392,0.78978163,-0.2598812,-0.18683907,0.52325696
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992326616294,-0.85258484,0.4901886,0.30326843,0.057128906,-0.61621094,0.82666016,-1.70345906759817,-37.29534201649088,66.46711665909977,0.7898399,-0.25970227,-0.18700036,0.52320015
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992337206294,-0.48828125,0.4272461,0.120162964,0.040039062,-0.6220703,0.8085937,-1.7151329686445012,-37.29586250880331,66.4600474616519,0.7898519,-0.25966412,-0.18706715,0.52317715
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992347796294,-0.4272461,0.7324219,0.120162964,0.04199219,-0.6040039,0.8193359,-1.726487383397804,-37.29163886665772,66.45316839152164,0.7898749,-0.2595942,-0.18711084,0.5231615
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992359130294,-0.24223328,1.0356903,-0.4901886,0.04394531,-0.6142578,0.8237304,-1.741229067057097,-37.28767782287549,66.44423664512378,0.78990114,-0.259514,-0.18717442,0.52313894
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992370463294,0.062942505,1.1577606,-0.062942505,0.057128906,-0.61621094,0.80957025,-1.7553198516964268,-37.28044461712023,66.43569692006386,0.78993446,-0.25941342,-0.18721971,0.52312225
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992381796294,0.0,1.5869141,-0.7343292,0.0546875,-0.609375,0.81738275,-1.7598200923222083,-37.27689801623571,66.42099257747823,0.79000276,-0.2593923,-0.18720151,0.5230361
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992392111294,0.062942505,1.8291473,-0.55122375,0.037597656,-0.6254883,0.8339843,-1.7572885491155652,-37.26899599385907,66.39299921914358,0.7901536,-0.2593947,-0.1870852,0.5228486
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992402426294,0.18310547,2.0141602,-0.3681183,0.040527344,-0.625,0.82763666,-1.7517205512084528,-37.26345609437581,66.38302811181477,0.7902215,-0.25939792,-0.18699935,0.5227751
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992412741294,0.6122589,2.0122528,-0.12397766,0.03710938,-0.6220703,0.8261719,-1.7424392832936724,-37.25686909048974,66.3768951126093,0.79028046,-0.25940454,-0.18689188,0.5227212
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992420670294,0.7953644,2.0122528,0.4863739,0.023437504,-0.60546875,0.8271484,-1.7244049864109865,-37.24232659706535,66.37939340821482,0.7903334,-0.25938177,-0.18670785,0.52271825
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992428600294,0.9803772,2.0751953,0.85258484,0.016113285,-0.625,0.8344726,-1.6986739400625306,-37.226040740526436,66.38955676994995,0.79036796,-0.25936952,-0.18648022,0.52275324
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992436530294,1.1615753,2.6226044,1.5850067,0.025390625,-0.60546875,0.82666016,-1.6646726623836783,-37.21274666055102,66.40739224590043,0.79037374,-0.25940335,-0.18622634,0.5228182
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992444460294,0.5493164,2.746582,2.1343231,0.020507816,-0.5996094,0.8261719,-1.630172658112811,-37.20147012151663,66.42781051071526,0.7903636,-0.25944933,-0.18598391,0.522897
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992455922294,0.12397766,2.4433136,2.8057098,0.015136719,-0.6088867,0.8256836,-1.5918973071736113,-37.18972989904532,66.45528945901972,0.7903284,-0.25949797,-0.18572934,0.52301663
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992467384294,-0.30517578,2.0751953,3.1108856,0.019042972,-0.6074219,0.83349603,-1.548272454626328,-37.185207503385314,66.490310146512,0.79025,-0.259609,-0.18548745,0.5231658
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992478846294,-0.48828125,2.5024414,3.660202,0.018554691,-0.6064453,0.8208008,-1.503783353369331,-37.17956179533132,66.52809889607738,0.79016286,-0.25971186,-0.18524085,0.52333367
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992489212294,0.0,1.4648438,4.880905,0.023437504,-0.60009766,0.8183593,-1.4162786958886127,-37.16896231206297,66.62510648548525,0.7898862,-0.25988156,-0.1848097,0.5238193
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992499579294,1.3427734,1.5869141,5.552292,0.03710938,-0.6147461,0.8286132,-1.376685868171171,-37.15474768037506,66.67956521593395,0.7897348,-0.2598763,-0.18459612,0.5241254
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992509946294,2.1972656,1.5869141,6.1016083,0.043457028,-0.60498047,0.8242187,-1.3364313868046998,-37.131094358862335,66.73732913919521,0.7895915,-0.25980365,-0.18434279,0.5244664
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992517634294,4.0302277,2.3174286,6.040573,0.048828125,-0.61083984,0.8344726,-1.2912639984608856,-37.092236381303145,66.79613915706757,0.78948694,-0.25964683,-0.18398903,0.5248255
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992525322294,5.126953,2.8686523,6.040573,0.0546875,-0.6152344,0.81005853,-1.245161216637903,-37.04493196965116,66.85243186400183,0.7894149,-0.25944027,-0.18358462,0.52517754
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992533010294,5.8612823,4.026413,5.7353973,0.049804688,-0.6118164,0.809082,-1.1949073578434088,-36.99476962620549,66.90383055515274,0.78937805,-0.25924122,-0.18312725,0.52549076
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992540698294,6.105423,5.247116,4.6977997,0.047851566,-0.609375,0.80566406,-1.1381690051547486,-36.94220622803468,66.94602212145583,0.78939885,-0.25907043,-0.1825932,0.5257296
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992550958294,6.044388,5.7353973,4.026413,0.053222656,-0.6020508,0.81494135,-1.0776333440495762,-36.88517712670918,66.98295780127573,0.7894596,-0.2588949,-0.18200049,0.52593035
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992561218294,6.1035156,5.6152344,3.3550262,0.051757812,-0.5917969,0.7905273,-1.0206475839410178,-36.83204502778532,67.01167740842894,0.78954256,-0.25874338,-0.18143108,0.52607703
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992571478294,5.7373047,4.638672,2.439499,0.049316406,-0.58251953,0.78857416,-0.9796211828679751,-36.78143427451402,67.02831507102523,0.7896493,-0.25855535,-0.1809556,0.526173
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992582161294,2.99263,3.4770966,1.0356903,0.051757816,-0.5942383,0.82812494,-0.9270457729872209,-36.70640114672807,67.04234036718765,0.78984267,-0.25825566,-0.18028319,0.52626073
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992592844294,3.6621094,2.5634766,0.18119812,0.050781254,-0.6035156,0.82666016,-0.9168901506104652,-36.67220062297915,67.0377381149156,0.7899593,-0.25807294,-0.180047,0.5262561
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992603527294,2.6245117,2.1362305,-0.30708313,0.03955078,-0.58740234,0.7910156,-0.9103341876744985,-36.6443626368196,67.02971070658621,0.7900712,-0.25792307,-0.17985691,0.52622664
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992612013294,0.85639954,2.3174286,-0.7953644,0.050781254,-0.5800781,0.80419916,-0.9159943286911534,-36.63625057708841,67.00979991349611,0.7901726,-0.2578722,-0.17981417,0.5261139
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992620500294,-0.42533875,3.1108856,-1.5888214,0.03955078,-0.5878906,0.8081054,-0.9144861009346901,-36.63163325498314,66.98435163382224,0.7903025,-0.2578871,-0.17972548,0.5259418
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992628987294,-0.7305145,3.660202,-2.1381378,0.025390629,-0.5888672,0.79785156,-0.9126022826601468,-36.63059773662448,66.95277338929891,0.7904528,-0.2579381,-0.1796367,0.52572125
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992637474294,-1.4648438,4.333496,-2.3822784,0.031738285,-0.5859375,0.7949218,-0.8950768980727967,-36.640932090173166,66.92446745990424,0.79058605,-0.25813437,-0.17949909,0.52547145
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992647789294,-2.0122528,4.514694,-2.8705597,0.016113281,-0.58251953,0.7919922,-0.8798718222735931,-36.65494879335105,66.89068924141554,0.79073215,-0.258354,-0.17938182,0.5251837
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992658104294,-3.2348633,4.8217773,-2.565384,0.01416016,-0.5878906,0.8066406,-0.8560652613993102,-36.6805892977301,66.8612051036817,0.79084486,-0.25868675,-0.1792676,0.52488905
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992668419294,-3.8452148,5.3710938,-2.5043488,0.0131835975,-0.5878906,0.79931635,-0.828954438819709,-36.706701960434025,66.83100709337022,0.7909648,-0.25903893,-0.17913096,0.5245812
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992676433294,-4.5166016,5.3710938,-2.1381378,0.011718754,-0.59521484,0.79785156,-0.7985919115874497,-36.73940061438568,66.8044964948406,0.79105747,-0.25944573,-0.17900997,0.5242816
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992684447294,-4.940033,5.1879883,-1.7108917,-0.0058593713,-0.58447266,0.80468744,-0.7614908598796098,-36.77758410679259,66.78505927943633,0.7911154,-0.25991017,-0.17888325,0.5240073
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992692461294,-4.81987,5.125046,-1.2226105,-0.0078124963,-0.59228516,0.8129882,-0.7172155029936662,-36.810323330211794,66.77360249160222,0.79116064,-0.26035714,-0.17870028,0.5237796
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992700475294,-4.2686462,4.8828125,-0.97846985,-0.0083007775,-0.59521484,0.8129882,-0.671874448659204,-36.84388555315818,66.76828596522871,0.79117745,-0.26080498,-0.1785276,0.52359027
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992711809294,-3.7231445,4.333496,-0.30708313,-0.0043945275,-0.5991211,0.80468744,-0.6247574586127469,-36.87260178660602,66.77002412654315,0.79117596,-0.26121628,-0.17833668,0.52345246
92dd4baf-ea37-401c-98e7-3a8fe37d8baa,1746606992723143294,-3.3569336,4.211426,0.7915497,-0.0034179688,-0.58740234,0.8129882,-0.5798619892150098,-36.90100334569507,66.77764525019808,0.79114485,-0.26160604,-0.17817314,0.52336055
